U.S. FIPS County Codes,,
State,County Name,FIPS County
Virginia,Alexandria City,510
Virginia,Bedford City,515
Virginia,Bristol City,520
Virginia,Buena Vista City,530
Virginia,Charlottesville City,540
Virginia,Chesapeake City,550
Virginia,Clifton Forge City,560
Virginia,Colonial Heights City,570
Virginia,Covington City,580
Virginia,Danville City,590
Virginia,Emporia City,595
Virginia,Fairfax City,600
Virginia,Falls Church City,610
Virginia,Franklin City,620
Virginia,Fredericksburg City,630
Virginia,Galax City,640
Virginia,Hampton City,650
Virginia,Harrisonburg City,660
Virginia,Hopewell City,670
Virginia,Lexington City,678
Virginia,Lynchburg City,680
Virginia,Manassas City,683
Virginia,Manassas Park City,685
Virginia,Martinsville City,690
Virginia,Newport News City,700
Virginia,Norfolk City,710
Virginia,Norton City,720
Virginia,Petersburg City,730
Virginia,Poquoson City,735
Virginia,Portsmouth City,740
Virginia,Radford,750
Virginia,Richmond City,760
Virginia,Roanoke City,770
Virginia,Salem City,775
Virginia,South Boston City,780
Virginia,Staunton City,790
Virginia,Suffolk City,800
Virginia,Virginia Beach City,810
Virginia,Waynesboro City,820
Virginia,Williamsburg City,830
Virginia,Winchester City,840
Washington,Adams,001
Washington,Asotin,003
Washington,Benton,005
Washington,Chelan,007
Washington,Clallam,009
Washington,Clark,011
Washington,Columbia,013
Washington,Cowlitz,015
Washington,Douglas,017
Washington,Ferry,019
Washington,Franklin,021
Washington,Garfield,023
Washington,Grant,025
Washington,Grays Harbor,027
Washington,Island,029
Washington,Jefferson,031
Washington,King,033
Washington,Kitsap,035
Washington,Kittitas,037
Washington,Klickitat,039
Washington,Lewis,041
Washington,Lincoln,043
Washington,Mason,045
Washington,Okanogan,047
Washington,Pacific,049
Washington,Pend Oreille,051
Washington,Pierce,053
Washington,San Juan,055
Washington,Skagit,057
Washington,Skamania,059
Washington,Snohomish,061
Washington,Spokane,063
Washington,Stevens,065
Washington,Thurston,067
Washington,Wahkiakum,069
Washington,Walla Walla,071
Washington,Whatcom,073
Washington,Whitman,075
Washington,Yakima,077
West Virginia,Barbour,001
West Virginia,Berkeley,003
West Virginia,Boone,005
West Virginia,Braxton,007
West Virginia,Brooke,009
West Virginia,Cabell,011
West Virginia,Calhoun,013
West Virginia,Clay,015
West Virginia,Doddridge,017
West Virginia,Fayette,019
West Virginia,Gilmer,021
West Virginia,Grant,023
West Virginia,Greenbrier,025
West Virginia,Hampshire,027
West Virginia,Hancock,029
West Virginia,Hardy,031
West Virginia,Harrison,033
West Virginia,Jackson,035
West Virginia,Jefferson,037
West Virginia,Kanawha,039
West Virginia,Lewis,041
West Virginia,Lincoln,043
West Virginia,Logan,045
West Virginia,McDowell,047
West Virginia,Marion,049
West Virginia,Marshall,051
West Virginia,Mason,053
West Virginia,Mercer,055
West Virginia,Mineral,057
West Virginia,Mingo,059
West Virginia,Monongalia,061
West Virginia,Monroe,063
West Virginia,Morgan,065
West Virginia,Nicholas,067
West Virginia,Ohio,069
West Virginia,Pendleton,071
West Virginia,Pleasants,073
West Virginia,Pocahontas,075
West Virginia,Preston,077
West Virginia,Putnam,079
West Virginia,Raleigh,081
West Virginia,Randolph,083
West Virginia,Ritchie,085
West Virginia,Roane,087
West Virginia,Summers,089
West Virginia,Taylor,091
West Virginia,Tucker,093
West Virginia,Tyler,095
West Virginia,Upshur,097
West Virginia,Wayne,099
West Virginia,Webster,101
West Virginia,Wetzel,103
West Virginia,Wirt,105
West Virginia,Wood,107
West Virginia,Wyoming,109
Wisconsin,Adams,001
Wisconsin,Ashland,003
Wisconsin,Barron,005
Wisconsin,Bayfield,007
Wisconsin,Brown,009
Wisconsin,Buffalo,011
Wisconsin,Burnett,013
Wisconsin,Calumet,015
Wisconsin,Chippewa,017
Wisconsin,Clark,019
Wisconsin,Columbia,021
Wisconsin,Crawford,023
Wisconsin,Dane,025
Wisconsin,Dodge,027
Wisconsin,Door,029
Wisconsin,Douglas,031
Wisconsin,Dunn,033
Wisconsin,Eau Claire,035
Wisconsin,Florence,037
Wisconsin,Fond Du Lac,039
Wisconsin,Forest,041
Wisconsin,Grant,043
Wisconsin,Green,045
Wisconsin,Green Lake,047
Wisconsin,Iowa,049
Wisconsin,Iron,051
Wisconsin,Jackson,053
Wisconsin,Jefferson,055
Wisconsin,Juneau,057
Wisconsin,Kenosha,059
Wisconsin,Kewaunee,061
Wisconsin,La Crosse,063
Wisconsin,Lafayette,065
Wisconsin,Langlade,067
Wisconsin,Lincoln,069
Wisconsin,Manitowoc,071
Wisconsin,Marathon,073
Wisconsin,Marinette,075
Wisconsin,Marquette,077
Wisconsin,Menominee,078
Wisconsin,Milwaukee,079
Wisconsin,Monroe,081
Wisconsin,Oconto,083
Wisconsin,Oneida,085
Wisconsin,Outagamie,087
Wisconsin,Ozaukee,089
Wisconsin,Pepin,091
Wisconsin,Pierce,093
Wisconsin,Polk,095
Wisconsin,Portage,097
Wisconsin,Price,099
Wisconsin,Racine,101
Wisconsin,Richland,103
Wisconsin,Rock,105
Wisconsin,Rusk,107
Wisconsin,St Croix,109
Wisconsin,Sauk,111
Wisconsin,Sawyer,113
Wisconsin,Shawano,115
Wisconsin,Sheboygan,117
Wisconsin,Taylor,119
Wisconsin,Trempealeau,121
Wisconsin,Vernon,123
Wisconsin,Vilas,125
Wisconsin,Walworth,127
Wisconsin,Washburn,129
Wisconsin,Washington,131
Wisconsin,Waukesha,133
Wisconsin,Waupaca,135
Wisconsin,Waushara,137
Wisconsin,Winnebago,139
Wisconsin,Wood,141
Wyoming,Albany,001
Wyoming,Big Horn,003
Wyoming,Campbell,005
Wyoming,Carbon,007
Wyoming,Converse,009
Wyoming,Crook,011
Wyoming,Fremont,013
Wyoming,Goshen,015
Wyoming,Hot Springs,017
Wyoming,Johnson,019
Wyoming,Laramie,021
Wyoming,Lincoln,023
Wyoming,Natrona,025
Wyoming,Niobrara,027
Wyoming,Park,029
Wyoming,Platte,031
Wyoming,Sheridan,033
Wyoming,Sublette,035
Wyoming,Sweetwater,037
Wyoming,Teton,039
Wyoming,Uinta,041
Wyoming,Washakie,043
Wyoming,Weston,045
